Sample in Buffer,Sample in Window,TRIGGER,hdmi_in_i/hdmi2rgb_0/U0/DataDecoders[0].DecoderX/PhaseAlignX/pState_1[3:0],hdmi_in_i/hdmi2rgb_0/U0/DataDecoders[0].DecoderX/PhaseAlignX/pState[10:5],hdmi_in_i/hdmi2rgb_0/U0/DI[26:0]
6143,6143,0,0,10,1000000
6144,6144,0,0,10,1000000
6145,6145,0,0,10,1000000
6146,6146,0,0,10,1000000
6147,6147,0,0,10,1000000
6148,6148,0,0,10,1000000
6149,6149,0,0,10,1000000
6150,6150,0,0,10,1000000
6151,6151,0,0,10,1000000
6152,6152,0,0,10,1000000
6153,6153,0,0,10,1000000
6154,6154,0,0,10,1000000
6155,6155,0,0,10,1000000
6156,6156,0,0,10,1000000
6157,6157,0,0,10,1000000
6158,6158,0,0,10,1000000
6159,6159,0,0,10,1000000
6160,6160,0,0,10,1000000
6161,6161,0,0,10,1000000
6162,6162,0,0,10,1000000
6163,6163,0,0,10,1000000
6164,6164,0,0,10,1000000
6165,6165,0,0,10,1000000
6166,6166,0,0,10,1000000
6167,6167,0,0,10,1000000
6168,6168,0,0,10,1000000
6169,6169,0,0,10,1000000
6170,6170,0,0,10,1000000
6171,6171,0,0,10,1000000
6172,6172,0,0,10,1000000
6173,6173,0,0,10,1000000
6174,6174,0,0,10,1000000
6175,6175,0,0,10,1000000
6176,6176,0,0,10,1000000
6177,6177,0,0,10,1000000
6178,6178,0,0,10,1000000
6179,6179,0,0,10,1000000
6180,6180,0,0,10,1000000
6181,6181,0,0,10,1000000
6182,6182,0,0,10,1000000
6183,6183,0,0,10,1000000
6184,6184,0,0,10,1000000
6185,6185,0,0,10,1000000
6186,6186,0,0,10,1000000
6187,6187,0,0,10,1000000
6188,6188,0,0,10,1000000
6189,6189,0,0,10,1000000
6190,6190,0,0,10,1000000
6191,6191,0,0,10,1000000
6192,6192,0,0,10,1000000
6193,6193,0,0,10,1000000
6194,6194,0,0,10,1000000
6195,6195,0,0,10,1000000
6196,6196,0,0,10,1000000
6197,6197,0,0,10,1000000
6198,6198,0,0,10,1000000
6199,6199,0,0,10,1000000
6200,6200,0,0,10,1000000
6201,6201,0,0,10,1000000
6202,6202,0,0,10,1000000
6203,6203,0,0,10,1000000
6204,6204,0,0,10,1000000
6205,6205,0,0,10,1000000
6206,6206,0,0,10,1000000
6207,6207,0,0,10,1000000
6208,6208,0,0,10,1000000
6209,6209,0,0,10,1000000
6210,6210,0,0,10,1000000
6211,6211,0,0,10,1000000
6212,6212,0,0,10,1000000
6213,6213,0,0,10,1000000
6214,6214,0,0,10,1000000
6215,6215,0,0,10,1000000
6216,6216,0,0,10,1000000
6217,6217,0,0,10,1000000
6218,6218,0,0,10,1000000
6219,6219,0,0,10,1000000
6220,6220,0,0,10,1000000
6221,6221,0,0,10,1000000
6222,6222,0,0,10,1000000
6223,6223,0,0,10,1000000
6224,6224,0,0,10,1000000
6225,6225,0,0,10,1000000
6226,6226,0,0,10,1000000
6227,6227,0,0,10,1000000
6228,6228,0,0,10,1000000
6229,6229,0,0,10,1000000
6230,6230,0,0,10,1000000
6231,6231,0,0,10,1000000
6232,6232,0,0,10,1000000
6233,6233,0,0,10,1000000
6234,6234,0,0,10,1000000
6235,6235,0,0,10,1000000
6236,6236,0,0,10,1000000
6237,6237,0,0,10,1000000
6238,6238,0,0,10,1000000
6239,6239,0,0,10,1000000
6240,6240,0,0,10,1000000
6241,6241,0,0,10,1000000
6242,6242,0,0,10,1000000
6243,6243,0,0,10,1000000
6244,6244,0,0,10,1000000
6245,6245,0,0,10,1000000
6246,6246,0,0,10,1000000
6247,6247,0,0,10,1000000
6248,6248,0,0,10,1000000
6249,6249,0,0,10,1000000
6250,6250,0,0,10,1000000
6251,6251,0,0,10,1000000
6252,6252,0,0,10,1000000
6253,6253,0,0,10,1000000
6254,6254,0,0,10,1000000
6255,6255,0,0,10,1000000
6256,6256,0,0,10,1000000
6257,6257,0,0,10,1000000
6258,6258,0,0,10,1000000
6259,6259,0,0,10,1000000
6260,6260,0,0,10,1000000
6261,6261,0,0,10,1000000
6262,6262,0,0,10,1000000
6263,6263,0,0,10,1000000
6264,6264,0,0,10,1000000
6265,6265,0,0,10,1000000
6266,6266,0,0,10,1000000
6267,6267,0,0,10,1000000
6268,6268,0,0,10,1000000
6269,6269,0,0,10,1000000
6270,6270,0,0,10,1000000
6271,6271,0,0,10,1000000
6272,6272,0,0,10,1000000
6273,6273,0,0,10,1000000
6274,6274,0,0,10,1000000
6275,6275,0,0,10,1000000
6276,6276,0,0,10,1000000
6277,6277,0,0,10,1000000
6278,6278,0,0,10,1000000
6279,6279,0,0,10,1000000
6280,6280,0,0,10,1000000
6281,6281,0,0,10,1000000
6282,6282,0,0,10,1000000
6283,6283,0,0,10,1000000
6284,6284,0,0,10,1000000
6285,6285,0,0,10,1000000
6286,6286,0,0,10,1000000
6287,6287,0,0,10,1000000
6288,6288,0,0,10,1000000
6289,6289,0,0,10,1000000
6290,6290,0,0,10,1000000
6291,6291,0,0,10,1000000
6292,6292,0,0,10,1000000
6293,6293,0,0,10,1000000
6294,6294,0,0,10,1000000
6295,6295,0,0,10,1000000
6296,6296,0,0,10,1000000
6297,6297,0,0,10,1000000
6298,6298,0,0,10,1000000
6299,6299,0,0,10,1000000
6300,6300,0,0,10,1000000
6301,6301,0,0,10,1000000
6302,6302,0,0,10,1000000
6303,6303,0,0,10,1000000
6304,6304,0,0,10,1000000
6305,6305,0,0,10,1000000
6306,6306,0,0,10,1000000
6307,6307,0,0,10,1000000
6308,6308,0,0,10,1000000
6309,6309,0,0,10,1000000
6310,6310,0,0,10,1000000
6311,6311,0,0,10,1000000
6312,6312,0,0,10,1000000
6313,6313,0,0,10,1000000
6314,6314,0,0,10,1000000
6315,6315,0,0,10,1000000
6316,6316,0,0,10,1000000
6317,6317,0,0,10,1000000
6318,6318,0,0,10,1000000
6319,6319,0,0,10,1000000
6320,6320,0,0,10,1000000
6321,6321,0,0,10,1000000
6322,6322,0,0,10,1000000
6323,6323,0,0,10,1000000
6324,6324,0,0,10,1000000
6325,6325,0,0,10,1000000
6326,6326,0,0,10,1000000
6327,6327,0,0,10,1000000
6328,6328,0,0,10,1000000
6329,6329,0,0,10,1000000
6330,6330,0,0,10,1000000
6331,6331,0,0,10,1000000
6332,6332,0,0,10,1000000
6333,6333,0,0,10,1000000
6334,6334,0,0,10,1000000
6335,6335,0,0,10,1000000
6336,6336,0,0,10,1000000
6337,6337,0,0,10,1000000
6338,6338,0,0,10,1000000
6339,6339,0,0,10,1000000
6340,6340,0,0,10,1000000
6341,6341,0,0,10,1000000
6342,6342,0,0,10,1000000
6343,6343,0,0,10,1000000
6344,6344,0,0,10,1000000
6345,6345,0,0,10,1000000
6346,6346,0,0,10,1000000
6347,6347,0,0,10,1000000
6348,6348,0,0,10,1000000
6349,6349,0,0,10,1000000
6350,6350,0,0,10,1000000
6351,6351,0,0,10,1000000
6352,6352,0,0,10,1000000
6353,6353,0,0,10,1000000
6354,6354,0,0,10,1000000
6355,6355,0,0,10,1000000
6356,6356,0,0,10,1000000
6357,6357,0,0,10,1000000
6358,6358,0,0,10,1000000
6359,6359,0,0,10,1000000
6360,6360,0,0,10,1000000
6361,6361,0,0,10,1000000
6362,6362,0,0,10,1000000
6363,6363,0,0,10,1000000
6364,6364,0,0,10,1000000
6365,6365,0,0,10,1000000
6366,6366,0,0,10,1000000
6367,6367,0,0,10,1000000
6368,6368,0,0,10,1000000
6369,6369,0,0,10,1000000
6370,6370,0,0,10,1000000
6371,6371,0,0,10,1000000
6372,6372,0,0,10,1000000
6373,6373,0,0,10,1000000
6374,6374,0,0,10,1000000
6375,6375,0,0,10,1000000
6376,6376,0,0,10,1000000
6377,6377,0,0,10,1000000
6378,6378,0,0,10,1000000
6379,6379,0,0,10,1000000
6380,6380,0,0,10,1000000
6381,6381,0,0,10,1000000
6382,6382,0,0,10,1000000
6383,6383,0,0,10,1000000
6384,6384,0,0,10,1000000
6385,6385,0,0,10,1000000
6386,6386,0,0,10,1000000
6387,6387,0,0,10,1000000
6388,6388,0,0,10,1000000
6389,6389,0,0,10,1000000
6390,6390,0,0,10,1000000
6391,6391,0,0,10,1000000
6392,6392,0,0,10,1000000
6393,6393,0,0,10,1000000
6394,6394,0,0,10,1000000
6395,6395,0,0,10,1000000
6396,6396,0,0,10,1000000
6397,6397,0,0,10,1000000
6398,6398,0,0,10,1000000
6399,6399,0,0,10,1000000
6400,6400,0,0,10,1000000
6401,6401,0,0,10,1000000
6402,6402,0,0,10,1000000
6403,6403,0,0,10,1000000
6404,6404,0,0,10,1000000
6405,6405,0,0,10,1000000
6406,6406,0,0,10,1000000
6407,6407,0,0,10,1000000
6408,6408,0,0,10,1000000
6409,6409,0,0,10,1000000
6410,6410,0,0,10,1000000
6411,6411,0,0,10,1000000
6412,6412,0,0,10,1000000
6413,6413,0,0,10,1000000
6414,6414,0,0,10,1000000
6415,6415,0,0,10,1000000
6416,6416,0,0,10,1000000
6417,6417,0,0,10,1000000
6418,6418,0,0,10,1000000
6419,6419,0,0,10,1000000
6420,6420,0,0,10,1000000
6421,6421,0,0,10,1000000
6422,6422,0,0,10,1000000
6423,6423,0,0,10,1000000
6424,6424,0,0,10,1000000
6425,6425,0,0,10,1000000
6426,6426,0,0,10,1000000
6427,6427,0,0,10,1000000
6428,6428,0,0,10,1000000
6429,6429,0,0,10,1000000
6430,6430,0,0,10,1000000
6431,6431,0,0,10,1000000
6432,6432,0,0,10,1000000
6433,6433,0,0,10,1000000
6434,6434,0,0,10,1000000
6435,6435,0,0,10,1000000
6436,6436,0,0,10,1000000
6437,6437,0,0,10,1000000
6438,6438,0,0,10,1000000
6439,6439,0,0,10,1000000
6440,6440,0,0,10,1000000
6441,6441,0,0,10,1000000
6442,6442,0,0,10,1000000
6443,6443,0,0,10,1000000
6444,6444,0,0,10,1000000
6445,6445,0,0,10,1000000
6446,6446,0,0,10,1000000
6447,6447,0,0,10,1000000
6448,6448,0,0,10,1000000
6449,6449,0,0,10,1000000
6450,6450,0,0,10,1000000
6451,6451,0,0,10,1000000
6452,6452,0,0,10,1000000
6453,6453,0,0,10,1000000
6454,6454,0,0,10,1000000
6455,6455,0,0,10,1000000
6456,6456,0,0,10,1000000
6457,6457,0,0,10,1000000
6458,6458,0,0,10,1000000
6459,6459,0,0,10,1000000
6460,6460,0,0,10,1000000
6461,6461,0,0,10,1000000
6462,6462,0,0,10,1000000
6463,6463,0,0,10,1000000
6464,6464,0,0,10,1000000
6465,6465,0,0,10,1000000
6466,6466,0,0,10,1000000
6467,6467,0,0,10,1000000
6468,6468,0,0,10,1000000
6469,6469,0,0,10,1000000
6470,6470,0,0,10,1000000
6471,6471,0,0,10,1000000
6472,6472,0,0,10,1000000
6473,6473,0,0,10,1000000
6474,6474,0,0,10,1000000
6475,6475,0,0,10,1000000
6476,6476,0,0,10,1000000
6477,6477,0,0,10,1000000
6478,6478,0,0,10,1000000
6479,6479,0,0,10,1000000
6480,6480,0,0,10,1000000
6481,6481,0,0,10,1000000
6482,6482,0,0,10,1000000
6483,6483,0,0,10,1000000
6484,6484,0,0,10,1000000
6485,6485,0,0,10,1000000
6486,6486,0,0,10,1000000
6487,6487,0,0,10,1000000
6488,6488,0,0,10,1000000
6489,6489,0,0,10,1000000
6490,6490,0,0,10,1000000
6491,6491,0,0,10,1000000
6492,6492,0,0,10,1000000
6493,6493,0,0,10,1000000
6494,6494,0,0,10,1000000
6495,6495,0,0,10,1000000
6496,6496,0,0,10,1000000
6497,6497,0,0,10,1000000
6498,6498,0,0,10,1000000
6499,6499,0,0,10,1000000
6500,6500,0,0,10,1000000
6501,6501,0,0,10,1000000
6502,6502,0,0,10,1000000
6503,6503,0,0,10,1000000
6504,6504,0,0,10,1000000
6505,6505,0,0,10,1000000
6506,6506,0,0,10,1000000
6507,6507,0,0,10,1000000
6508,6508,0,0,10,1000000
6509,6509,0,0,10,1000000
6510,6510,0,0,10,1000000
6511,6511,0,0,10,1000000
6512,6512,0,0,10,1000000
6513,6513,0,0,10,1000000
6514,6514,0,0,10,1000000
6515,6515,0,0,10,1000000
6516,6516,0,0,10,1000000
6517,6517,0,0,10,1000000
6518,6518,0,0,10,1000000
6519,6519,0,0,10,1000000
6520,6520,0,0,10,1000000
6521,6521,0,0,10,1000000
6522,6522,0,0,10,1000000
6523,6523,0,0,10,1000000
6524,6524,0,0,10,1000000
6525,6525,0,0,10,1000000
6526,6526,0,0,10,1000000
6527,6527,0,0,10,1000000
6528,6528,0,0,10,1000000
6529,6529,0,0,10,1000000
6530,6530,0,0,10,1000000
6531,6531,0,0,10,1000000
6532,6532,0,0,10,1000000
6533,6533,0,0,10,1000000
6534,6534,0,0,10,1000000
6535,6535,0,0,10,1000000
6536,6536,0,0,10,1000000
6537,6537,0,0,10,1000000
6538,6538,0,0,10,1000000
6539,6539,0,0,10,1000000
6540,6540,0,0,10,1000000
6541,6541,0,0,10,1000000
6542,6542,0,0,10,1000000
6543,6543,0,0,10,1000000
6544,6544,0,0,10,1000000
6545,6545,0,0,10,1000000
6546,6546,0,0,10,1000000
6547,6547,0,0,10,1000000
6548,6548,0,0,10,1000000
6549,6549,0,0,10,1000000
6550,6550,0,0,10,1000000
6551,6551,0,0,10,1000000
6552,6552,0,0,10,1000000
6553,6553,0,0,10,1000000
6554,6554,0,0,10,1000000
6555,6555,0,0,10,1000000
6556,6556,0,0,10,1000000
6557,6557,0,0,10,1000000
6558,6558,0,0,10,1000000
6559,6559,0,0,10,1000000
6560,6560,0,0,10,1000000
6561,6561,0,0,10,1000000
6562,6562,0,0,10,1000000
6563,6563,0,0,10,1000000
6564,6564,0,0,10,1000000
6565,6565,0,0,10,1000000
6566,6566,0,0,10,1000000
6567,6567,0,0,10,1000000
6568,6568,0,0,10,1000000
6569,6569,0,0,10,1000000
6570,6570,0,0,10,1000000
6571,6571,0,0,10,1000000
6572,6572,0,0,10,1000000
6573,6573,0,0,10,1000000
6574,6574,0,0,10,1000000
6575,6575,0,0,10,1000000
6576,6576,0,0,10,1000000
6577,6577,0,0,10,1000000
6578,6578,0,0,10,1000000
6579,6579,0,0,10,1000000
6580,6580,0,0,10,1000000
6581,6581,0,0,10,1000000
6582,6582,0,0,10,1000000
6583,6583,0,0,10,1000000
6584,6584,0,0,10,1000000
6585,6585,0,0,10,1000000
6586,6586,0,0,10,1000000
6587,6587,0,0,10,1000000
6588,6588,0,0,10,1000000
6589,6589,0,0,10,1000000
6590,6590,0,0,10,1000000
6591,6591,0,0,10,1000000
6592,6592,0,0,10,1000000
6593,6593,0,0,10,1000000
6594,6594,0,0,10,1000000
6595,6595,0,0,10,1000000
6596,6596,0,0,10,1000000
6597,6597,0,0,10,1000000
6598,6598,0,0,10,1000000
6599,6599,0,0,10,1000000
6600,6600,0,0,10,1000000
6601,6601,0,0,10,1000000
6602,6602,0,0,10,1000000
6603,6603,0,0,10,1000000
6604,6604,0,0,10,1000000
6605,6605,0,0,10,1000000
6606,6606,0,0,10,1000000
6607,6607,0,0,10,1000000
6608,6608,0,0,10,1000000
6609,6609,0,0,10,1000000
6610,6610,0,0,10,1000000
6611,6611,0,0,10,1000000
6612,6612,0,0,10,1000000
6613,6613,0,0,10,1000000
6614,6614,0,0,10,1000000
6615,6615,0,0,10,1000000
6616,6616,0,0,10,1000000
6617,6617,0,0,10,1000000
6618,6618,0,0,10,1000000
6619,6619,0,0,10,1000000
6620,6620,0,0,10,1000000
6621,6621,0,0,10,1000000
6622,6622,0,0,10,1000000
6623,6623,0,0,10,1000000
6624,6624,0,0,10,1000000
6625,6625,0,0,10,1000000
6626,6626,0,0,10,1000000
6627,6627,0,0,10,1000000
6628,6628,0,0,10,1000000
6629,6629,0,0,10,1000000
6630,6630,0,0,10,1000000
6631,6631,0,0,10,1000000
6632,6632,0,0,10,1000000
6633,6633,0,0,10,1000000
6634,6634,0,0,10,1000000
6635,6635,0,0,10,1000000
6636,6636,0,0,10,1000000
6637,6637,0,0,10,1000000
6638,6638,0,0,10,1000000
6639,6639,0,0,10,1000000
6640,6640,0,0,10,1000000
6641,6641,0,0,10,1000000
6642,6642,0,0,10,1000000
6643,6643,0,0,10,1000000
6644,6644,0,0,10,1000000
6645,6645,0,0,10,1000000
6646,6646,0,0,10,1000000
6647,6647,0,0,10,1000000
6648,6648,0,0,10,1000000
6649,6649,0,0,10,1000000
6650,6650,0,0,10,1000000
6651,6651,0,0,10,1000000
6652,6652,0,0,10,1000000
6653,6653,0,0,10,1000000
6654,6654,0,0,10,1000000
6655,6655,0,0,10,1000000
6656,6656,0,0,10,1000000
6657,6657,0,0,10,1000000
6658,6658,0,0,10,1000000
6659,6659,0,0,10,1000000
6660,6660,0,0,10,1000000
6661,6661,0,0,10,1000000
6662,6662,0,0,10,1000000
6663,6663,0,0,10,1000000
6664,6664,0,0,10,1000000
6665,6665,0,0,10,1000000
6666,6666,0,0,10,1000000
6667,6667,0,0,10,1000000
6668,6668,0,0,10,1000000
6669,6669,0,0,10,1000000
6670,6670,0,0,10,1000000
6671,6671,0,0,10,1000000
6672,6672,0,0,10,1000000
6673,6673,0,0,10,1000000
6674,6674,0,0,10,1000000
6675,6675,0,0,10,1000000
6676,6676,0,0,10,1000000
6677,6677,0,0,10,1000000
6678,6678,0,0,10,1000000
6679,6679,0,0,10,1000000
6680,6680,0,0,10,1000000
6681,6681,0,0,10,1000000
6682,6682,0,0,10,1000000
6683,6683,0,0,10,1000000
6684,6684,0,0,10,1000000
6685,6685,0,0,10,1000000
6686,6686,0,0,10,1000000
6687,6687,0,0,10,1000000
6688,6688,0,0,10,1000000
6689,6689,0,0,10,1000000
6690,6690,0,0,10,1000000
6691,6691,0,0,10,1000000
6692,6692,0,0,10,1000000
6693,6693,0,0,10,1000000
6694,6694,0,0,10,1000000
6695,6695,0,0,10,1000000
6696,6696,0,0,10,1000000
6697,6697,0,0,10,1000000
6698,6698,0,0,10,1000000
6699,6699,0,0,10,1000000
6700,6700,0,0,10,1000000
6701,6701,0,0,10,1000000
6702,6702,0,0,10,1000000
6703,6703,0,0,10,1000000
6704,6704,0,0,10,1000000
6705,6705,0,0,10,1000000
6706,6706,0,0,10,1000000
6707,6707,0,0,10,1000000
6708,6708,0,0,10,1000000
6709,6709,0,0,10,1000000
6710,6710,0,0,10,1000000
6711,6711,0,0,10,1000000
6712,6712,0,0,10,1000000
6713,6713,0,0,10,1000000
6714,6714,0,0,10,1000000
6715,6715,0,0,10,1000000
6716,6716,0,0,10,1000000
6717,6717,0,0,10,1000000
6718,6718,0,0,10,1000000
6719,6719,0,0,10,1000000
6720,6720,0,0,10,1000000
6721,6721,0,0,10,1000000
6722,6722,0,0,10,1000000
6723,6723,0,0,10,1000000
6724,6724,0,0,10,1000000
6725,6725,0,0,10,1000000
6726,6726,0,0,10,1000000
6727,6727,0,0,10,1000000
6728,6728,0,0,10,1000000
6729,6729,0,0,10,1000000
6730,6730,0,0,10,1000000
6731,6731,0,0,10,1000000
6732,6732,0,0,10,1000000
6733,6733,0,0,10,1000000
6734,6734,0,0,10,1000000
6735,6735,0,0,10,1000000
6736,6736,0,0,10,1000000
6737,6737,0,0,10,1000000
6738,6738,0,0,10,1000000
6739,6739,0,0,10,1000000
6740,6740,0,0,10,1000000
6741,6741,0,0,10,1000000
6742,6742,0,0,10,1000000
6743,6743,0,0,10,1000000
6744,6744,0,0,10,1000000
6745,6745,0,0,10,1000000
6746,6746,0,0,10,1000000
6747,6747,0,0,10,1000000
6748,6748,0,0,10,1000000
6749,6749,0,0,10,1000000
6750,6750,0,0,10,1000000
6751,6751,0,0,10,1000000
6752,6752,0,0,10,1000000
6753,6753,0,0,10,1000000
6754,6754,0,0,10,1000000
6755,6755,0,0,10,1000000
6756,6756,0,0,10,1000000
6757,6757,0,0,10,1000000
6758,6758,0,0,10,1000000
6759,6759,0,0,10,1000000
6760,6760,0,0,10,1000000
6761,6761,0,0,10,1000000
6762,6762,0,0,10,1000000
6763,6763,0,0,10,1000000
6764,6764,0,0,10,1000000
6765,6765,0,0,10,1000000
6766,6766,0,0,10,1000000
6767,6767,0,0,10,1000000
6768,6768,0,0,10,1000000
6769,6769,0,0,10,1000000
6770,6770,0,0,10,1000000
6771,6771,0,0,10,1000000
6772,6772,0,0,10,1000000
6773,6773,0,0,10,1000000
6774,6774,0,0,10,1000000
6775,6775,0,0,10,1000000
6776,6776,0,0,10,1000000
6777,6777,0,0,10,1000000
6778,6778,0,0,10,1000000
6779,6779,0,0,10,1000000
6780,6780,0,0,10,1000000
6781,6781,0,0,10,1000000
6782,6782,0,0,10,1000000
6783,6783,0,0,10,1000000
6784,6784,0,0,10,1000000
6785,6785,0,0,10,1000000
6786,6786,0,0,10,1000000
6787,6787,0,0,10,1000000
6788,6788,0,0,10,1000000
6789,6789,0,0,10,1000000
6790,6790,0,0,10,1000000
6791,6791,0,0,10,1000000
6792,6792,0,0,10,1000000
6793,6793,0,0,10,1000000
6794,6794,0,0,10,1000000
6795,6795,0,0,10,1000000
6796,6796,0,0,10,1000000
6797,6797,0,0,10,1000000
6798,6798,0,0,10,1000000
6799,6799,0,0,10,1000000
6800,6800,0,0,10,1000000
6801,6801,0,0,10,1000000
6802,6802,0,0,10,1000000
6803,6803,0,0,10,1000000
6804,6804,0,0,10,1000000
6805,6805,0,0,10,1000000
6806,6806,0,0,10,1000000
6807,6807,0,0,10,1000000
6808,6808,0,0,10,1000000
6809,6809,0,0,10,1000000
6810,6810,0,0,10,1000000
6811,6811,0,0,10,1000000
6812,6812,0,0,10,1000000
6813,6813,0,0,10,1000000
6814,6814,0,0,10,1000000
6815,6815,0,0,10,1000000
6816,6816,0,0,10,1000000
6817,6817,0,0,10,1000000
6818,6818,0,0,10,1000000
6819,6819,0,0,10,1000000
6820,6820,0,0,10,1000000
6821,6821,0,0,10,1000000
6822,6822,0,0,10,1000000
6823,6823,0,0,10,1000000
6824,6824,0,0,10,1000000
6825,6825,0,0,10,1000000
6826,6826,0,0,10,1000000
6827,6827,0,0,10,1000000
6828,6828,0,0,10,1000000
6829,6829,0,0,10,1000000
6830,6830,0,0,10,1000000
6831,6831,0,0,10,1000000
6832,6832,0,0,10,1000000
6833,6833,0,0,10,1000000
6834,6834,0,0,10,1000000
6835,6835,0,0,10,1000000
6836,6836,0,0,10,1000000
6837,6837,0,0,10,1000000
6838,6838,0,0,10,1000000
6839,6839,0,0,10,1000000
6840,6840,0,0,10,1000000
6841,6841,0,0,10,1000000
6842,6842,0,0,10,1000000
6843,6843,0,0,10,1000000
6844,6844,0,0,10,1000000
6845,6845,0,0,10,1000000
6846,6846,0,0,10,1000000
6847,6847,0,0,10,1000000
6848,6848,0,0,10,1000000
6849,6849,0,0,10,1000000
6850,6850,0,0,10,1000000
6851,6851,0,0,10,1000000
6852,6852,0,0,10,1000000
6853,6853,0,0,10,1000000
6854,6854,0,0,10,1000000
6855,6855,0,0,10,1000000
6856,6856,0,0,10,1000000
6857,6857,0,0,10,1000000
6858,6858,0,0,10,1000000
6859,6859,0,0,10,1000000
6860,6860,0,0,10,1000000
6861,6861,0,0,10,1000000
6862,6862,0,0,10,1000000
6863,6863,0,0,10,1000000
6864,6864,0,0,10,1000000
6865,6865,0,0,10,1000000
6866,6866,0,0,10,1000000
6867,6867,0,0,10,1000000
6868,6868,0,0,10,1000000
6869,6869,0,0,10,1000000
6870,6870,0,0,10,1000000
6871,6871,0,0,10,1000000
6872,6872,0,0,10,1000000
6873,6873,0,0,10,1000000
6874,6874,0,0,10,1000000
6875,6875,0,0,10,1000000
6876,6876,0,0,10,1000000
6877,6877,0,0,10,1000000
6878,6878,0,0,10,1000000
6879,6879,0,0,10,1000000
6880,6880,0,0,10,1000000
6881,6881,0,0,10,1000000
6882,6882,0,0,10,1000000
6883,6883,0,0,10,1000000
6884,6884,0,0,10,1000000
6885,6885,0,0,10,1000000
6886,6886,0,0,10,1000000
6887,6887,0,0,10,1000000
6888,6888,0,0,10,1000000
6889,6889,0,0,10,1000000
6890,6890,0,0,10,1000000
6891,6891,0,0,10,1000000
6892,6892,0,0,10,1000000
6893,6893,0,0,10,1000000
6894,6894,0,0,10,1000000
6895,6895,0,0,10,1000000
6896,6896,0,0,10,1000000
6897,6897,0,0,10,1000000
6898,6898,0,0,10,1000000
6899,6899,0,0,10,1000000
6900,6900,0,0,10,1000000
6901,6901,0,0,10,1000000
6902,6902,0,0,10,1000000
6903,6903,0,0,10,1000000
6904,6904,0,0,10,1000000
6905,6905,0,0,10,1000000
6906,6906,0,0,10,1000000
6907,6907,0,0,10,1000000
6908,6908,0,0,10,1000000
6909,6909,0,0,10,1000000
6910,6910,0,0,10,1000000
6911,6911,0,0,10,1000000
6912,6912,0,0,10,1000000
6913,6913,0,0,10,1000000
6914,6914,0,0,10,1000000
6915,6915,0,0,10,1000000
6916,6916,0,0,10,1000000
6917,6917,0,0,10,1000000
6918,6918,0,0,10,1000000
6919,6919,0,0,10,1000000
6920,6920,0,0,10,1000000
6921,6921,0,0,10,1000000
6922,6922,0,0,10,1000000
6923,6923,0,0,10,1000000
6924,6924,0,0,10,1000000
6925,6925,0,0,10,1000000
6926,6926,0,0,10,1000000
6927,6927,0,0,10,1000000
6928,6928,0,0,10,1000000
6929,6929,0,0,10,1000000
6930,6930,0,0,10,1000000
6931,6931,0,0,10,1000000
6932,6932,0,0,10,1000000
6933,6933,0,0,10,1000000
6934,6934,0,0,10,1000000
6935,6935,0,0,10,1000000
6936,6936,0,0,10,1000000
6937,6937,0,0,10,1000000
6938,6938,0,0,10,1000000
6939,6939,0,0,10,1000000
6940,6940,0,0,10,1000000
6941,6941,0,0,10,1000000
6942,6942,0,0,10,1000000
6943,6943,0,0,10,1000000
6944,6944,0,0,10,1000000
6945,6945,0,0,10,1000000
6946,6946,0,0,10,1000000
6947,6947,0,0,10,1000000
6948,6948,0,0,10,1000000
6949,6949,0,0,10,1000000
6950,6950,0,0,10,1000000
6951,6951,0,0,10,1000000
6952,6952,0,0,10,1000000
6953,6953,0,0,10,1000000
6954,6954,0,0,10,1000000
6955,6955,0,0,10,1000000
6956,6956,0,0,10,1000000
6957,6957,0,0,10,1000000
6958,6958,0,0,10,1000000
6959,6959,0,0,10,1000000
6960,6960,0,0,10,1000000
6961,6961,0,0,10,1000000
6962,6962,0,0,10,1000000
6963,6963,0,0,10,1000000
6964,6964,0,0,10,1000000
6965,6965,0,0,10,1000000
6966,6966,0,0,10,1000000
6967,6967,0,0,10,1000000
6968,6968,0,0,10,1000000
6969,6969,0,0,10,1000000
6970,6970,0,0,10,1000000
6971,6971,0,0,10,1000000
6972,6972,0,0,10,1000000
6973,6973,0,0,10,1000000
6974,6974,0,0,10,1000000
6975,6975,0,0,10,1000000
6976,6976,0,0,10,1000000
6977,6977,0,0,10,1000000
6978,6978,0,0,10,1000000
6979,6979,0,0,10,1000000
6980,6980,0,0,10,1000000
6981,6981,0,0,10,1000000
6982,6982,0,0,10,1000000
6983,6983,0,0,10,1000000
6984,6984,0,0,10,1000000
6985,6985,0,0,10,1000000
6986,6986,0,0,10,1000000
6987,6987,0,0,10,1000000
6988,6988,0,0,10,1000000
6989,6989,0,0,10,1000000
6990,6990,0,0,10,1000000
6991,6991,0,0,10,1000000
6992,6992,0,0,10,1000000
6993,6993,0,0,10,1000000
6994,6994,0,0,10,1000000
6995,6995,0,0,10,1000000
6996,6996,0,0,10,1000000
6997,6997,0,0,10,1000000
6998,6998,0,0,10,1000000
6999,6999,0,0,10,1000000
7000,7000,0,0,10,1000000
7001,7001,0,0,10,1000000
7002,7002,0,0,10,1000000
7003,7003,0,0,10,1000000
7004,7004,0,0,10,1000000
7005,7005,0,0,10,1000000
7006,7006,0,0,10,1000000
